,parameter_0,parameter_1,parameter_2,parameter_3,parameter_4,parameter_5,parameter_6,parameter_7,parameter_8,parameter_9,parameter_10,parameter_11,parameter_12,parameter_13,parameter_14,parameter_15,parameter_16,parameter_17,parameter_18
10,1327.8183059200646,0.004640040804163941,1.1584936695456187e-11,285.7072276465426,0.00043363358202181816,5.4804616568473513e-08,1.2371885576847828,1.3407003644960626e-05,3.0434669568479634e-05,241.8547243233812,22.147049573992877,0.21276499530162846,0.0005254791489322676,4.258233692764694e-09,86.19218121223416,4.225744015426856e-07,3.5928906017443603,7.191399929900065e-07,5.224954708470443e-09
11,150.18902821899616,0.004682502605200802,4.726848508763462e-11,807.5142166397278,0.000786068652307473,5.4773559157113934e-09,0.17677172646328285,2.884519464257754e-06,0.0003375676674674398,85.19759658941518,78.81900894268377,2.354785462167827,8.789250273076987e-05,1.4450015368238751e-08,2.6978455586707364,2.874117758693684e-07,16.553516977947925,1.189715121282829e-07,3.0318113804999526e-08
12,333.0271063713416,0.005669510043836654,2.1325445611569417e-11,1421.0074086477525,0.00031217946198663026,1.8042449094912743e-08,0.06533293985637183,1.291394247360395e-05,5.42249854892656e-05,1031.849666729291,10.318190923038395,16.796525283292482,0.00036944211553188483,2.993053375743148e-10,34.34885675900945,1.1070661206462503e-05,47.52526663769848,1.9519958837715815e-08,1.7772679318564513e-09
13,673.1447877908581,0.0007260972641469123,1.008002324457095e-09,156.83046608405752,0.0001337710994988342,2.560633208653452e-08,0.10177666782199994,2.935171522195599e-06,3.354201285210057e-05,1697.104935507172,140.20666783394685,5.238519529993012,0.005558609614706451,9.40531223394477e-08,34.470634597950784,9.752340789172962e-07,38.73359222086133,6.152434415419699e-07,1.2180481850283174e-07
14,412.25042008854007,0.0006436211026836034,1.648572320088608e-10,226.34947070170062,0.0006517940064292978,4.71478108806858e-10,0.02662534603739368,2.3307744949166263e-05,0.00013429049284340936,334.1374840046263,99.8321478298293,82.39691676710822,0.0043470712327880485,1.1415934209587812e-10,5.7777645349618165,9.628951656358548e-07,52.69094990826203,1.1465251972059846e-07,8.2032077078479e-08
15,290.9089155364565,0.027428381986648508,8.305666671705853e-10,193.01119870167867,0.00017297085406757422,5.668929037740446e-09,0.1234784031131389,5.199488956519814e-07,0.0002643070502288272,3302.2931136842526,98.57801298804195,0.13529761616582106,0.005473630521243363,1.108317959117172e-09,5.967257403490996,1.605006265939359e-07,14.242737417206829,2.3733197273088377e-08,4.335024106354061e-10
16,2727.029629730949,0.0036514624744779216,2.236843781696332e-11,709.7239808216046,0.0007270630084298604,1.5542921668527475e-07,0.3532310227864191,1.7206158363160273e-05,0.00036990351012389607,323.7105358970114,96.56510726296733,0.08967625191544863,0.00019727636512816859,4.094105083308956e-09,267.13475779628783,3.912693840950764e-07,0.7712706006214017,1.7545860791132128e-07,6.77695682594703e-09
17,457.4000359055308,0.005241844508562044,1.6507040680064373e-11,1125.1844258182098,0.0008989648832615745,8.801974433708625e-10,0.5321519555050359,2.3205083446514817e-05,1.2109407280006053e-06,168.21800062986327,153.75700351551583,0.9963591629368634,0.0007700499812899052,7.728005600648975e-10,16.07690419450762,9.135216818660139e-09,3.474744250608365,2.6200408259806013e-07,3.751767983063287e-08
18,588.4361554686973,0.008926626725447799,4.047005004969439e-11,578.5040810406006,0.000261331493355501,2.3548712498564765e-09,0.2918558855127967,5.106698460528806e-07,9.581278740552389e-05,584.6693753534407,44.00625882438972,6.0719418703058174,0.000341883119857187,2.1482113306929082e-10,4.0656346997464565,3.4145047455914736e-07,34.7919508101212,6.528504848461611e-07,4.539202386218066e-09
19,714.1107339615616,0.0010931082965896402,6.188748626714798e-10,554.7744152051189,0.0002689265472942059,3.1609350935386976e-09,0.17728184008934444,2.6251632285948005e-05,6.618231313536724e-05,200.73920012384087,174.699607972377,0.03985437476314803,0.0026728234373546707,3.26661298451668e-10,53.72577041432189,1.544138180158462e-06,9.518363742331358,1.3549077954594023e-07,3.912257574832362e-09
20,1103.9577118913996,0.003757754595255963,1.0781653992203128e-10,16.724663594725936,0.001145064226957983,4.2617337719703884e-09,0.051697214121106325,1.526013546972131e-05,0.0002323673359478016,1117.355109621489,20.571593240843196,1.0318923315529744,0.004719419722163466,7.145553812849635e-09,4.633320842228994,1.95738996056876e-06,12.373600758858789,1.1023740909035664e-07,4.1932546549367735e-09
21,462.988537310754,0.0006712761826732966,2.857805979334445e-11,1265.75156664808,4.754656766041972e-05,3.1613862469220333e-09,0.1838173291411522,1.2004820274543843e-05,0.00035290188189948944,20.739453883767755,112.35358720107989,5.696945844109893,0.000283782209496774,1.6380626009182824e-09,115.18261698784889,1.1823182583417308e-06,35.41809224851138,3.996786699946029e-07,1.9553368052279414e-08
22,63.45666498957228,0.0003821943433370056,4.9850867947167064e-12,553.3576210400311,3.0807722814069996e-05,3.368414395555406e-08,0.6247009306917675,3.834430989632519e-05,3.612480531962809e-05,248.771658307384,48.97059615806741,0.3308612974884042,3.808538810480063e-05,8.066625064979729e-10,62.60185617591739,2.0920453659252052e-07,4.70552708473244,4.872408077626667e-08,3.859512171963074e-08
23,11.055175686702059,0.001460023419160421,2.5379434562039522e-11,745.5791857989697,0.00018949024039751532,9.267921683377189e-08,0.6416620573764319,9.200854806222203e-06,4.3722402853618336e-05,573.0282495809531,3.758099269284566,20.829445975668083,7.889006199254013e-05,1.5269757712249187e-10,8.625108913920458,3.511185447630321e-07,1.7532836036124233,1.444145118813611e-06,3.623622115485298e-08
24,6984.513595652741,0.037144557555112236,3.5102684314012603e-11,1203.3345077173349,0.000748959086995638,2.2053579280822232e-07,0.026245758782422007,4.312478449472224e-05,0.0005104800233268927,137.76021169589663,17.706271975595723,4.939480295384545,0.0010219690829133803,8.556076808558924e-10,19.80033259703259,1.7052675047339772e-06,12.56427110970414,8.246433157424457e-08,7.623750716778588e-08
25,437.4885468054609,0.0008067000312544726,1.8271420563879374e-10,78.09637166153291,2.0395037549395624e-05,1.4421686245795459e-07,0.02890229224108598,3.5359014899116024e-05,2.3106429381449686e-05,1739.2665994717586,22.82650737967816,4.817578045760736,8.87224767772109e-05,1.5330550127267173e-09,48.940876123764156,7.890216839343202e-07,9.670070453211055,2.231269198520334e-07,4.9997008463655726e-09
26,812.0325531087635,0.007810463712568981,2.7218781354904235e-12,7683.460428832801,0.002103049768739738,4.0514478400810215e-09,0.2883427515332755,1.9741351511708365e-05,5.292506135364146e-05,103.09928976095073,154.0004636916758,11.603319980978501,0.0009668546249624296,3.965473158196515e-09,12.96735100433313,1.3271822585196922e-06,15.966303920807627,1.586716994276158e-06,2.814575613586755e-09
27,714.42333635108,0.0007888122055061959,1.9214927405596354e-10,2000.4802353019168,9.668370336530186e-05,2.0305826376810423e-08,1.670354257025894,0.0001129024640891984,0.0007269828967100402,258.87387001117395,100.43857779837845,3.117576095005408,0.00023075341001988932,2.0252809192387553e-10,92.17110005498293,7.838528868747934e-07,2.090868224479109,3.458446314887987e-07,9.153127004012425e-09
28,311.41651699368526,0.03877587260616768,1.9051359160533433e-11,123.11916538941085,0.0007569613703455416,3.060953710779385e-08,0.3499288775676517,7.682268826559241e-06,0.00023242113368438628,257.96402872833283,19.507963903581675,2.936547861999487,0.000487091490728086,1.2510765782557741e-09,31.54106208393563,1.6987174747495814e-07,11.45546899531757,3.92877204355898e-08,9.079143437809824e-09
29,179.79624565262526,0.0007624993242535634,2.1025477474524028e-10,94.11133954331258,3.449586641985393e-05,1.397452624435248e-08,0.13452434471472596,1.8684882578409293e-06,0.0004817447083204751,30.576898610306344,71.78056256096048,1.636366626539628,0.0005518903737258357,2.64878874027622e-10,28.087299347738075,1.0936691517263994e-06,25.377827866166925,2.637642490663044e-06,1.1793632880370587e-08
30,1571.0836610680144,0.010080033188543268,1.0950085602898007e-10,2475.937902497967,0.0020281806775174793,7.732439992126844e-09,0.05412045140334251,2.436195944101867e-06,0.0010206185985581007,7.894374650094223,5.629483634905911,1.8351730824481765,0.0007043567600697201,6.129233064282354e-10,39.01213356365047,9.227357074535972e-06,7.091801141275086,3.3849923301747455e-07,1.894200173532373e-08
31,349.8298130150951,0.025009382422881678,1.1586420982958763e-11,120.2466376952949,0.002774398552236817,2.975159195694809e-08,0.15681735454906287,9.911788947778796e-06,2.5290530511623597e-05,1670.6086888631046,7.191699250079908,7.613044415772175,0.006552069508852113,6.558431013790617e-09,22.248423289854404,6.569501447685508e-07,1.1169499438195352,3.107868835686116e-06,1.0843948660177252e-08
32,2525.073962277667,0.0008266328831003937,1.1470229535488223e-09,802.2013787172816,0.00028861801940320043,2.6627501523171232e-08,0.32119604400217583,1.0253867821700626e-05,0.0008374154900259278,135.50982467413877,19.642161943158175,6.822667623410416,0.0002470893281056318,3.9825428668003263e-10,155.42515478600458,8.00633538026058e-06,19.883273121049186,2.1582068659269572e-07,1.3140151506519672e-07
33,495.32161475286233,0.010186768530973549,5.658928659689183e-12,738.2085884057316,0.0005849078153806847,2.886717792931089e-07,0.08805354834025565,1.3180742571965053e-06,0.00020880638060335284,725.6180225735741,12.71739230051647,0.6245463954056749,0.00038331425740029037,2.7107358894447544e-09,48.97097985500524,8.967683530980656e-07,6.89809489366974,5.9010142050594544e-08,7.235628213987875e-08
34,331.54239593936427,0.0008106372855685221,9.945096543103539e-11,7845.223718859198,0.0003213994939142695,3.3724472339608505e-07,0.07611144741363994,9.02073718915621e-06,0.00019085004102734748,352.8057609228416,26.99167053869953,0.35557666663172816,0.0005255388345646036,6.9068018260792105e-09,229.65726360897662,2.3798766764725354e-07,4.234378359722485,1.7787937560693766e-07,3.4818273145212546e-09
35,7304.145664197089,0.000707365408947143,2.6914521953269367e-10,633.136422800516,7.979900118065312e-05,5.667634955916365e-09,0.058050893062591806,1.804535120754932e-06,0.0003684478554321374,619.2779147194307,20.359232960789928,0.06817830702612553,0.003109616543337495,1.9174286228232772e-10,14.162570575220155,2.7372054733321775e-07,17.74659869896323,2.624054975104073e-07,2.7443109723067672e-09
36,8285.786467610393,0.0003986634599875437,6.824279329724102e-10,568.4617155413429,0.00023854420398994515,8.106154425474391e-09,0.06576626979497688,3.2462311659993564e-05,0.00028325581826873564,297.57420919829565,1856.95046083834,1.4635706595399023,0.0005412601809619619,6.101156849738665e-09,5.847579970783262,0.00012820810681550364,2.400656857092583,9.109177455243352e-08,1.8970025189003943e-08
37,1558.3043162813537,0.00015703848455921442,2.6903783529449057e-10,718.7536017983299,0.0001934338335865066,8.972794906105777e-09,0.22447144407767566,4.655241732901467e-06,0.00033594109770804654,179.04659902885328,4.539449790644701,6.109791927223441,9.961423380982327e-05,1.2481840993491685e-09,46.47839893581607,1.7622337644458643e-07,2.228720178655263,2.6859167673240667e-06,5.869485010421502e-08
38,79.33745611209785,0.0011414327052932018,1.8881506164803148e-10,830.6724224678954,6.885491444787089e-05,2.8018503481215387e-08,0.03398790703597305,7.797526153754109e-07,0.0006945439624440952,198.2239090756013,15.558961571296818,3.1972071362966905,0.0010527666857608215,3.261109610270837e-10,215.49278151245088,2.4322441678269883e-06,3.0674372145848396,7.88044036594452e-07,1.5176451412379567e-08
39,936.2004204335506,0.015515710068845138,8.433664723889246e-10,3709.0853627255556,0.0009854906405442657,2.0783636805379707e-09,0.01294223623318028,3.7068231372698878e-06,3.638486753807776e-05,100.28132033139353,91.53682502700842,25.48484408339368,0.0004570246388516962,2.8464824622201855e-09,211.94428126164536,2.3080998077700667e-06,1.735603664289155,1.9999588692232185e-08,7.478422371281342e-08
40,740.7743941759372,0.0012149432856509608,4.368599763216071e-10,527.6791451238136,0.00010084024847163605,9.830075048508793e-09,0.1398370621868553,1.2311941797491948e-06,0.00022433882844870854,89.83745010591441,244.0735475353542,1.8168969102903225,0.0006754963327710045,2.0900393982456767e-09,83.51205485268837,2.3283991260575928e-06,6.473445295571833,1.217319282519449e-07,1.6835777340034648e-08
41,1950.959160904452,0.0007689178188223789,9.10064739969456e-11,814.1633871708295,0.00010354633803853748,1.8350079703453513e-09,0.4000335083992689,5.932725789194723e-06,0.0006377982661015935,2960.1698960298627,10.97722147432741,0.30473537558782643,0.00022137661487598307,5.199433107104055e-10,8.050550759267379,1.6321452023885223e-07,1.107821726456041,7.061304431194564e-07,8.196598214083398e-08
42,182.8305717065609,0.001011122529514638,1.2622347410384456e-09,75.8258703472934,0.0010618590240582537,5.90242574452859e-08,0.48308916916106875,1.2174841979499884e-05,0.0008046966432300356,10143.179957159551,62.60821986315802,1.978361893642995,1.9696361407797948e-05,9.274068822194241e-08,38.59487126866963,4.446972867018661e-06,8.758063517916776,5.282104493192476e-07,2.418072980715121e-08
43,14.714268789202398,0.0009510034899772861,1.233009845355645e-10,889.5613714879688,0.0012089676026881152,2.8393136084273503e-08,0.13108177566392717,8.536865243006347e-06,0.0004215270579489375,229.16275535142282,52.7141673822381,2.9827128576770097,0.0004706771851079755,1.8426659711070616e-09,26.22368413925627,3.252607116075173e-07,1.3791938904093262,7.401843398927109e-08,2.0396584004733376e-08
44,175.0876069541497,0.009339861402704246,1.0712878085479072e-10,172.66098069410572,0.000525199136374421,1.1352278079250805e-08,0.062249897693123314,3.3691704697861992e-06,7.514753487276413e-05,465.54976645543445,43.11329911805838,0.22033274862636595,0.00203640609690809,7.139455876563958e-10,13.052180093341825,5.122460124203173e-06,4.25927577522942,7.0946479300085404e-06,2.1264166436861624e-08
45,238.46769302626254,0.001621086989823673,1.279572448389553e-09,92.20431388629675,0.00047421464404125716,1.9708111165414443e-08,0.006195575857722415,1.869338327769122e-05,0.00021643469469122704,713.4505214978052,331.56125140901634,0.8045599653442014,0.008985679751940409,1.9513142546131702e-09,195.8200078122291,5.165523452398991e-06,7.139771245367685,1.0134547692755827e-07,1.3575744367606366e-08
46,34.56258495473229,0.10778857161112045,1.0783040609310284e-10,70.66240228277256,0.00036801600737699857,6.771598183380144e-08,0.2927240202164663,1.6674992261472156e-05,0.0003084398231655288,296.9590518990833,129.88436077087587,0.5032984327572657,5.6977480466654784e-05,1.0605549046922953e-09,33.38134878231903,1.6672217123191454e-06,6.018923758892567,2.2052759067308593e-06,1.3497065015117296e-08
47,64.52240974556312,0.003323956652208,6.832243638426508e-12,44.91668059085048,0.00028974021905726335,2.923485471657864e-09,0.30203145274634297,1.6877977924938654e-05,0.0002339867791476455,119.09043891080388,298.7147998578325,1.0665373628059447,0.057466668878055044,2.58657319826535e-09,0.5057684073027547,7.025795405161262e-07,12.059403336489106,8.171035689168686e-08,4.8371730625211083e-08
48,351.31670302474754,0.0010247570949780908,1.423418089080497e-12,153.83152922935665,0.0006008552018579837,2.0068351082219077e-08,0.1874115780693915,1.856922602089011e-06,0.0010484480192624896,70.33143126826815,316.2192402513866,43.941744125793534,0.00024520261611989596,1.414461061885946e-09,4.840508410184102,3.2407021227693228e-06,27.475510173781238,2.4397526603202015e-07,1.6779506609909823e-07
49,650.9625985822562,0.0014129464095726776,9.962744352947226e-12,2235.332051235885,0.0007405108598942206,1.1203834607378571e-07,0.038608012201441465,2.4237769185523213e-05,0.0001180875646467372,32.830827776454996,13.345907654069762,3.6236532993337702,7.505024526543537e-05,8.377029316337655e-09,15.09995430505468,7.07347987569667e-07,0.4091257394409369,6.820943423704365e-08,8.33168367659828e-09
50,4794.435871500832,0.00016745351454843391,1.656063719883536e-11,81.52339349983376,0.00020270524072256001,2.6545375635410342e-08,0.10314120903356552,3.426370389559254e-06,0.0014436767310893224,28.612192964518684,194.65701487686346,6.61024505792995,0.009563162898161306,3.1040098117245443e-09,349.59006251589864,1.635397888442672e-05,1.844682362592759,2.306047840122369e-07,6.600132015292766e-08
51,1946.387689664228,0.043981081520397175,1.5833069367397871e-10,1254.280656357739,0.0009624089269889091,3.0918672432619936e-08,0.22039350638636984,5.471603760691788e-06,0.00021098369722480747,3276.213845821906,36.26002800711729,36.463079835930834,0.0015706728173305318,7.298626894241602e-10,12.03256910482087,1.424400945128009e-06,11.380473134873649,2.0983533990510114e-07,1.541142634027492e-08
52,507.1125460770147,0.006169220695858349,7.068744104472217e-11,125.88463516064145,0.0015744186433404286,2.7198153524741148e-08,0.07970203701153476,7.269637514611092e-05,5.812654037893933e-05,279.4402675543797,247.9031171089433,2.5147166654682325,0.007376262428111874,9.735704799823662e-10,132.48637032339553,1.2614781807835304e-06,18.30052689053493,5.054523040809349e-07,4.010174849158958e-08
53,2722.1256354618295,0.007096865679733995,1.5038373704960895e-11,99.8666055767375,0.0006968136731424793,1.3424467498848401e-08,0.005104601590680118,2.312478496367088e-05,0.00027395456204970856,399.1971524061187,14.598481219003412,0.5602553867625187,0.00020808585241470796,1.0904445584981407e-09,7.9327918958290295,7.203629979896398e-07,7.3296220758375625,5.877079969038243e-07,9.933033522514997e-09
54,384.22183269255544,0.002890531592888558,1.7193234490629987e-10,538.4913552449335,0.0009901664803348507,3.365361807836766e-09,0.8023247643857732,7.829247430080372e-06,0.00044690579300459454,189.29608884734375,63.578579741906175,19.516576112434734,8.590569027798118e-05,1.9494825609614285e-10,12.332399398537802,8.983657779861033e-07,25.096269298772615,4.6962915861554516e-07,1.2666927465933762e-07
55,851.4640267014886,0.003960479123025346,6.216453747741065e-11,592.4407126380815,0.00048361312586361953,6.963581730852283e-08,0.09961942127190612,1.747379020895276e-06,4.818382737759216e-05,2480.9234580349535,264.19628312788257,4.865724934761076,1.5949713012347514e-05,2.236275849807018e-10,57.759379678773946,2.787322898644576e-07,890.3328479968854,1.2592253896403538e-07,1.2469768708003706e-08
56,1249.4780504857995,0.0010277298354918903,1.6906220067773148e-09,80.5197321908109,0.0010478541520305158,2.7911789483002014e-08,0.028296014293568636,6.734145158499479e-06,0.0005991665585095378,310.10162685329203,45.705384896298376,0.8102393525934551,0.0005453090960018949,1.0796323893890827e-09,25.73130018071157,1.0954787779423486e-05,15.580091374857197,1.3989433855992366e-06,2.850313712116642e-09
57,517.8761296872315,0.001922598893339554,1.3040159166605382e-10,322.31188292931637,0.0004413318172155067,8.897792594271533e-08,0.1341560040958512,3.886311253550001e-06,0.0005833040364253416,423.4657693899372,3.170067215136446,0.3929035730928591,0.00026336461326855143,4.79079459265302e-10,1.8654911371920078,6.969848570536979e-06,9.77999866599231,2.2282043560891173e-07,5.2324459902154055e-09
58,102.75113714990826,0.00959635898169818,8.717125150925788e-10,17.723148964579753,0.0021921563969377403,7.616184863434772e-09,0.10946173031270146,1.7643050124353375e-05,0.0001636535187199967,238.74853787392107,62.94741122409509,0.6636022616261071,0.00023363567386380384,6.1380040111010415e-09,12.675464771795317,1.7004565431360636e-06,4.367915016403553,6.271149264596496e-07,2.2702858475082327e-08
59,1115.3314522842466,0.001898957549974943,2.1467375965691484e-11,4035.02922665124,0.0015075434901647398,1.64311436188729e-08,0.05766328597414447,3.0729200030684234e-06,0.0005602097983140647,250.32655347140923,127.91988182575253,7.974926171148187,0.0010961356269930617,2.3054271226481095e-09,30.330222384041342,2.4136991014160057e-06,3.4924720959483877,1.921280987430342e-05,7.791373624120644e-08
60,473.5602429622346,0.03967190316791921,3.1015798341446936e-10,326.8574432903966,0.00032370159335131743,1.2921690685356194e-08,0.5222883752477273,1.1145773015912426e-05,0.0003184106524668814,15.353371145180073,23.93533374022535,16.034499667214888,0.000292992620346416,6.5130304769303835e-09,11.203220871269894,7.446539640717193e-07,9.573564264141131,2.7586834354980847e-07,1.3089650513244084e-08
61,1164.7631025803214,0.012031805223274739,3.3096630313847586e-10,2330.0775471863512,0.0014669271723428438,4.775256703096124e-09,0.024846841525129112,8.75806376497909e-05,7.463925544941757e-05,206.36515796943084,43.89989166781909,5.281810378915776,0.0015593641467879593,3.590481730246992e-10,5.991102411403867,6.102037260367619e-06,2.2517974446173024,2.3224323717282305e-07,6.92057655913723e-10
62,170.70921759222804,0.00945823751066386,1.3072158687408355e-10,1895.0388948346165,0.0031932321808787975,3.1484025944579244e-08,0.026524393177436874,4.5992826158457413e-07,2.337427617816297e-05,4717.757909088735,2.1367746113522834,3.9595880263891874,0.0006263622068476619,1.606366068405866e-09,48.23287663461212,5.767759744485716e-06,15.71220389162295,4.4515176145227183e-07,6.564096947828207e-08
63,60.084695410672104,0.012753572280741943,2.2244725604183666e-11,204.09137414416972,0.0032384494909580915,4.0890711150351175e-09,0.03480699243346538,3.034777717368239e-06,0.00010878246006907348,34.863658282537486,153.95617571724506,3.4712524790312314,0.0006564957619515569,7.086356399009732e-11,388.3313496064215,2.9410793551450847e-06,76.72965164217992,9.667458674006091e-08,1.7873965718856223e-08
64,217.61289034092522,0.005793648627652651,3.219715992499059e-12,1526.9633825631918,0.0017881122188981836,4.427827123348832e-09,0.056219772479851576,3.882555839713103e-06,0.0003208340454813694,101.51341082857324,48.27572787791829,7.507239763993597,0.0012278273639497596,4.931488119647547e-10,12.549471032798717,1.1393136485253144e-05,5.191513770321515,5.60099337240417e-07,1.6193310548973883e-09
65,103.14994971605456,0.006484669778339581,5.2648550007441876e-11,39.378044410458166,0.0012143939889878502,1.3966727613554416e-08,0.43989946957832937,4.428708943273624e-06,8.551866087101114e-05,1150.3350175437329,117.57317375870063,0.49835349251162053,8.956952920496606e-05,2.2518301640481677e-09,9.394615355323149,4.5553782868588156e-07,17.116388078971607,6.460178315170567e-07,4.294160447936057e-08
66,901.7373972769857,0.0018446885521669857,2.9045436883753537e-10,431.08004433113695,9.903127032643124e-05,7.846796892679484e-08,0.08785950940443545,2.763259961777192e-05,7.813483633524037e-05,50.15449919797087,5.021075882659068,5.213009227410449,0.0025347080151149858,9.52514246976337e-10,570.4678619769088,1.3747300535353852e-06,7.18122880326161,3.970680118265837e-07,5.74125779751616e-09
67,2405.626201407249,0.000688702883989103,4.085436695679482e-10,118.23864865086544,0.0004969223054095425,4.6554363506660375e-08,0.19771255451003208,3.948706602980552e-06,0.002889065977820704,769.4016887499068,22.96561786225173,3.9854815354307678,0.002083584583112943,2.263508397973566e-08,30.701698907715457,3.706926640469884e-06,1.801654186526702,2.556845698974623e-08,7.516320964091217e-09
68,940.9904137921561,0.0020674585832764986,5.611284459740531e-11,176.08050845092913,0.00020118234953371146,8.44944962178826e-08,0.01349358403669833,0.00014251460865913885,3.673052760519219e-05,171.34346696526873,61.75477837944215,3.0218844153945494,0.0024980045463514023,1.6005653654789987e-09,96.04466130390334,7.98626125464025e-07,1.8652402794017215,4.6819137880369555e-07,2.8380694757031934e-09
69,1201.1443820111922,0.012487256635656743,7.063113572305731e-12,1729.3691332165597,0.0014909209466833135,9.448033939920027e-08,0.3322073066632353,1.9929901049987716e-06,0.0002724536340581777,70.90830024005795,133.17318108646884,5.968308570540353,2.7698684115965403e-05,3.6817021826958503e-10,166.95296812649846,4.511715262146416e-06,8.308268625098204,4.4158382755384366e-08,6.379145970191223e-09
70,413.1476336182328,0.0005521054453942148,3.070212296491787e-11,894.7843116191209,0.0009844927295434324,7.39745070071782e-08,0.24632655277780988,1.906242063848538e-06,0.00018693303179134513,388.6250450974781,330.44927728739003,1.9838811826853144,0.0003866393879779858,5.234017854732433e-09,2.487940055721281,8.514370298845658e-07,0.48157094510363607,6.518489868435708e-08,2.083232943074207e-08
71,623.586287061054,0.0018795665065588268,1.7695274282073898e-11,156.20529934383978,0.0002964721709575683,4.207541573908064e-08,0.0907596232752685,8.361512757424806e-06,5.695583596885403e-05,28.57411315891994,11.646931353012475,3.5356936961622223,1.0196175501121614e-05,4.206315484135822e-09,17.93924958484012,1.1191777733476767e-05,2.3119757324115033,5.096898702433747e-07,1.6358098631544966e-09
72,152.24408416854547,0.010128113938455094,7.881215029765365e-12,1935.1812942040217,0.013804099452767834,6.004999999428841e-09,0.030248738376435054,5.5334223989947305e-06,0.0027205728537100333,140.62811547939128,310.0195447753148,1.9951131724350912,0.001024480843796645,7.427163444365954e-10,8.83312123337484,9.951175077006922e-07,4.32656932719485,2.80763202768398e-07,4.1247771606873295e-08
